s_p,s_n,cluster_label,cluster_type
779.0,-711.0,1,cluster_1
779.0,-644.0,1,cluster_1
754.0,-786.0,1,cluster_1
771.0,-702.0,1,cluster_1
715.0,-564.0,1,cluster_1
699.0,-640.0,1,cluster_1
746.0,-684.0,1,cluster_1
732.0,-628.0,1,cluster_1
755.0,-432.0,1,cluster_1
774.0,-425.0,1,cluster_1
708.0,-603.0,1,cluster_1
779.0,-423.0,1,cluster_1
804.0,-473.0,1,cluster_1
801.0,-744.0,1,cluster_1
605.0,-505.0,1,cluster_1
735.0,-633.0,1,cluster_1
719.0,-435.0,1,cluster_1
593.0,-497.0,1,cluster_1
719.0,-713.0,1,cluster_1
723.0,-436.0,1,cluster_1
658.0,-677.0,1,cluster_1
718.0,-447.0,1,cluster_1
727.0,-613.0,1,cluster_1
851.0,-418.0,1,cluster_1
725.0,-583.0,1,cluster_1
737.0,-425.0,1,cluster_1
697.0,-835.0,1,cluster_1
779.0,-700.0,1,cluster_1
712.0,-433.0,1,cluster_1
570.0,-413.0,1,cluster_1
720.0,-417.0,1,cluster_1
682.0,-649.0,1,cluster_1
738.0,-733.0,1,cluster_1
714.0,-383.0,1,cluster_1
698.0,-578.0,1,cluster_1
712.0,-583.0,1,cluster_1
646.0,-657.0,1,cluster_1
694.0,-615.0,1,cluster_1
694.0,-543.0,1,cluster_1
551.0,-471.0,1,cluster_1
695.0,-618.0,1,cluster_1
447.0,-633.0,1,cluster_1
758.0,-415.0,1,cluster_1
809.0,-737.0,1,cluster_1
790.0,-448.0,1,cluster_1
755.0,-332.0,1,cluster_1
643.0,-624.0,1,cluster_1
725.0,-618.0,1,cluster_1
771.0,-486.0,1,cluster_1
752.0,-643.0,1,cluster_1
625.0,-383.0,1,cluster_1
652.0,-668.0,1,cluster_1
752.0,-426.0,1,cluster_1
736.0,-809.0,1,cluster_1
760.0,-383.0,1,cluster_1
576.0,-552.0,1,cluster_1
630.0,-684.0,1,cluster_1
742.0,-711.0,1,cluster_1
780.0,-355.0,1,cluster_1
618.0,-449.0,1,cluster_1
487.0,-431.0,1,cluster_1
729.0,-404.0,1,cluster_1
772.0,-353.0,1,cluster_1
623.0,-380.0,1,cluster_1
728.0,-410.0,1,cluster_1
632.0,-416.0,1,cluster_1
695.0,-608.0,1,cluster_1
670.0,-386.0,1,cluster_1
685.0,-657.0,1,cluster_1
765.0,-515.0,1,cluster_1
660.0,-882.0,1,cluster_1
670.0,-860.0,1,cluster_1
680.0,-877.0,1,cluster_1
732.0,-871.0,1,cluster_1
644.0,-755.0,1,cluster_1
839.0,-424.0,1,cluster_1
618.0,-663.0,1,cluster_1
653.0,-616.0,1,cluster_1
637.0,-358.0,1,cluster_1
778.0,-589.0,1,cluster_1
697.0,-541.0,1,cluster_1
769.0,-589.0,1,cluster_1
649.0,-679.0,1,cluster_1
802.0,-409.0,1,cluster_1
747.0,-597.0,1,cluster_1
599.0,-587.0,1,cluster_1
690.0,-681.0,1,cluster_1
687.0,-557.0,1,cluster_1
778.0,-362.0,1,cluster_1
565.0,-531.0,1,cluster_1
735.0,-389.0,1,cluster_1
675.0,-660.0,1,cluster_1
734.0,-595.0,1,cluster_1
682.0,-464.0,1,cluster_1
613.0,-638.0,1,cluster_1
576.0,-571.0,1,cluster_1
770.0,-449.0,1,cluster_1
726.0,-671.0,1,cluster_1
773.0,-393.0,1,cluster_1
749.0,-470.0,1,cluster_1
651.0,-504.0,1,cluster_1
646.0,-498.0,1,cluster_1
765.0,-399.0,1,cluster_1
512.0,-380.0,1,cluster_1
730.0,-523.0,1,cluster_1
794.0,-783.0,1,cluster_1
790.0,-804.0,1,cluster_1
744.0,-497.0,1,cluster_1
717.0,-486.0,1,cluster_1
720.0,-341.0,1,cluster_1
684.0,-682.0,1,cluster_1
746.0,-705.0,1,cluster_1
639.0,-677.0,1,cluster_1
733.0,-391.0,1,cluster_1
731.0,-660.0,1,cluster_1
788.0,-464.0,1,cluster_1
725.0,-691.0,1,cluster_1
739.0,-419.0,1,cluster_1
746.0,-627.0,1,cluster_1
737.0,-706.0,1,cluster_1
678.0,-587.0,1,cluster_1
787.0,-363.0,1,cluster_1
721.0,-669.0,1,cluster_1
650.0,-657.0,1,cluster_1
702.0,-435.0,1,cluster_1
785.0,-360.0,1,cluster_1
703.0,-615.0,1,cluster_1
736.0,-901.0,1,cluster_1
658.0,-527.0,1,cluster_1
766.0,-384.0,1,cluster_1
488.0,-691.0,1,cluster_1
595.0,-500.0,1,cluster_1
698.0,-464.0,1,cluster_1
712.0,-601.0,1,cluster_1
791.0,-362.0,1,cluster_1
725.0,-328.0,1,cluster_1
721.0,-706.0,1,cluster_1
764.0,-397.0,1,cluster_1
586.0,-366.0,1,cluster_1
771.0,-718.0,1,cluster_1
760.0,-491.0,1,cluster_1
575.0,-562.0,1,cluster_1
748.0,-440.0,1,cluster_1
576.0,-488.0,1,cluster_1
653.0,-687.0,1,cluster_1
715.0,-362.0,1,cluster_1
809.0,-388.0,1,cluster_1
780.0,-410.0,1,cluster_1
633.0,-561.0,1,cluster_1
772.0,-535.0,1,cluster_1
743.0,-685.0,1,cluster_1
581.0,-355.0,1,cluster_1
731.0,-533.0,1,cluster_1
670.0,-606.0,1,cluster_1
632.0,-517.0,1,cluster_1
603.0,-571.0,1,cluster_1
597.0,-697.0,1,cluster_1
727.0,-411.0,1,cluster_1
701.0,-640.0,1,cluster_1
746.0,-845.0,1,cluster_1
714.0,-765.0,1,cluster_1
767.0,-485.0,1,cluster_1
774.0,-723.0,1,cluster_1
705.0,-651.0,1,cluster_1
692.0,-659.0,1,cluster_1
737.0,-393.0,1,cluster_1
690.0,-549.0,1,cluster_1
650.0,-570.0,1,cluster_1
738.0,-790.0,1,cluster_1
732.0,-562.0,1,cluster_1
766.0,-739.0,1,cluster_1
695.0,-651.0,1,cluster_1
799.0,-513.0,1,cluster_1
687.0,-673.0,1,cluster_1
655.0,-702.0,1,cluster_1
785.0,-361.0,1,cluster_1
817.0,-816.0,1,cluster_1
702.0,-694.0,1,cluster_1
642.0,-741.0,1,cluster_1
792.0,-786.0,1,cluster_1
695.0,-538.0,1,cluster_1
661.0,-593.0,1,cluster_1
762.0,-635.0,1,cluster_1
743.0,-769.0,1,cluster_1
768.0,-791.0,1,cluster_1
582.0,-375.0,1,cluster_1
733.0,-642.0,1,cluster_1
634.0,-740.0,1,cluster_1
709.0,-609.0,1,cluster_1
618.0,-422.0,1,cluster_1
728.0,-680.0,1,cluster_1
792.0,-814.0,1,cluster_1
688.0,-570.0,1,cluster_1
806.0,-408.0,1,cluster_1
604.0,-733.0,1,cluster_1
730.0,-716.0,1,cluster_1
693.0,-378.0,1,cluster_1
728.0,-679.0,1,cluster_1
743.0,-741.0,1,cluster_1
741.0,-605.0,1,cluster_1
739.0,-682.0,1,cluster_1
785.0,-658.0,1,cluster_1
610.0,-660.0,1,cluster_1
791.0,-523.0,1,cluster_1
624.0,-773.0,1,cluster_1
655.0,-571.0,1,cluster_1
637.0,-593.0,1,cluster_1
294.0,-289.0,1,cluster_1
698.0,-490.0,1,cluster_1
760.0,-613.0,1,cluster_1
553.0,-577.0,1,cluster_1
471.0,-307.0,1,cluster_1
663.0,-388.0,1,cluster_1
685.0,-723.0,1,cluster_1
686.0,-723.0,1,cluster_1
724.0,-750.0,1,cluster_1
768.0,-766.0,1,cluster_1
709.0,-600.0,1,cluster_1
713.0,-761.0,1,cluster_1
728.0,-647.0,1,cluster_1
698.0,-575.0,1,cluster_1
701.0,-608.0,1,cluster_1
697.0,-583.0,1,cluster_1
553.0,-663.0,1,cluster_1
701.0,-867.0,1,cluster_1
722.0,-609.0,1,cluster_1
663.0,-718.0,1,cluster_1
674.0,-658.0,1,cluster_1
533.0,-438.0,1,cluster_1
769.0,-605.0,1,cluster_1
778.0,-598.0,1,cluster_1
706.0,-515.0,1,cluster_1
728.0,-685.0,1,cluster_1
703.0,-618.0,1,cluster_1
804.0,-624.0,1,cluster_1
733.0,-660.0,1,cluster_1
794.0,-558.0,1,cluster_1
722.0,-757.0,1,cluster_1
714.0,-612.0,1,cluster_1
756.0,-493.0,1,cluster_1
735.0,-743.0,1,cluster_1
748.0,-565.0,1,cluster_1
642.0,-588.0,1,cluster_1
339.0,-559.0,1,cluster_1
784.0,-735.0,1,cluster_1
705.0,-395.0,1,cluster_1
730.0,-382.0,1,cluster_1
704.0,-451.0,1,cluster_1
575.0,-626.0,1,cluster_1
723.0,-880.0,1,cluster_1
805.0,-379.0,1,cluster_1
630.0,-755.0,1,cluster_1
739.0,-392.0,1,cluster_1
760.0,-453.0,1,cluster_1
527.0,-371.0,1,cluster_1
573.0,-825.0,1,cluster_1
720.0,-536.0,1,cluster_1
656.0,-649.0,1,cluster_1
687.0,-879.0,1,cluster_1
614.0,-635.0,1,cluster_1
802.0,-751.0,1,cluster_1
782.0,-525.0,1,cluster_1
741.0,-369.0,1,cluster_1
698.0,-681.0,1,cluster_1
702.0,-702.0,1,cluster_1
552.0,-651.0,1,cluster_1
791.0,-746.0,1,cluster_1
687.0,-685.0,1,cluster_1
697.0,-821.0,1,cluster_1
722.0,-704.0,1,cluster_1
776.0,-533.0,1,cluster_1
618.0,-677.0,1,cluster_1
781.0,-772.0,1,cluster_1
603.0,-671.0,1,cluster_1
599.0,-517.0,1,cluster_1
716.0,-790.0,1,cluster_1
592.0,-710.0,1,cluster_1
678.0,-654.0,1,cluster_1
680.0,-634.0,1,cluster_1
774.0,-632.0,1,cluster_1
700.0,-451.0,1,cluster_1
736.0,-508.0,1,cluster_1
603.0,-645.0,1,cluster_1
747.0,-565.0,1,cluster_1
658.0,-702.0,1,cluster_1
743.0,-374.0,1,cluster_1
709.0,-481.0,1,cluster_1
582.0,-703.0,1,cluster_1
797.0,-749.0,1,cluster_1
823.0,-432.0,1,cluster_1
767.0,-679.0,1,cluster_1
713.0,-702.0,1,cluster_1
624.0,-479.0,1,cluster_1
607.0,-692.0,1,cluster_1
710.0,-645.0,1,cluster_1
856.0,-782.0,1,cluster_1
729.0,-785.0,1,cluster_1
740.0,-764.0,1,cluster_1
639.0,-690.0,1,cluster_1
751.0,-675.0,1,cluster_1
730.0,-701.0,1,cluster_1
738.0,-741.0,1,cluster_1
706.0,-631.0,1,cluster_1
738.0,-621.0,1,cluster_1
705.0,-792.0,1,cluster_1
662.0,-699.0,1,cluster_1
612.0,-442.0,1,cluster_1
704.0,-784.0,1,cluster_1
736.0,-439.0,1,cluster_1
778.0,-682.0,1,cluster_1
712.0,-380.0,1,cluster_1
624.0,-449.0,1,cluster_1
765.0,-757.0,1,cluster_1
589.0,-563.0,1,cluster_1
672.0,-765.0,1,cluster_1
717.0,-440.0,1,cluster_1
734.0,-707.0,1,cluster_1
731.0,-778.0,1,cluster_1
717.0,-367.0,1,cluster_1
785.0,-700.0,1,cluster_1
793.0,-401.0,1,cluster_1
789.0,-452.0,1,cluster_1
800.0,-389.0,1,cluster_1
753.0,-384.0,1,cluster_1
774.0,-390.0,1,cluster_1
718.0,-423.0,1,cluster_1
725.0,-409.0,1,cluster_1
651.0,-637.0,1,cluster_1
712.0,-751.0,1,cluster_1
632.0,-683.0,1,cluster_1
764.0,-374.0,1,cluster_1
627.0,-566.0,1,cluster_1
723.0,-685.0,1,cluster_1
638.0,-600.0,1,cluster_1
762.0,-626.0,1,cluster_1
679.0,-713.0,1,cluster_1
707.0,-766.0,1,cluster_1
766.0,-372.0,1,cluster_1
602.0,-723.0,1,cluster_1
616.0,-713.0,1,cluster_1
681.0,-666.0,1,cluster_1
791.0,-739.0,1,cluster_1
665.0,-390.0,1,cluster_1
726.0,-423.0,1,cluster_1
602.0,-712.0,1,cluster_1
650.0,-646.0,1,cluster_1
640.0,-514.0,1,cluster_1
659.0,-354.0,1,cluster_1
682.0,-604.0,1,cluster_1
651.0,-747.0,1,cluster_1
693.0,-725.0,1,cluster_1
685.0,-700.0,1,cluster_1
617.0,-568.0,1,cluster_1
741.0,-575.0,1,cluster_1
743.0,-452.0,1,cluster_1
679.0,-518.0,1,cluster_1
673.0,-547.0,1,cluster_1
719.0,-467.0,1,cluster_1
673.0,-373.0,1,cluster_1
729.0,-559.0,1,cluster_1
632.0,-687.0,1,cluster_1
648.0,-532.0,1,cluster_1
705.0,-741.0,1,cluster_1
722.0,-785.0,1,cluster_1
702.0,-739.0,1,cluster_1
716.0,-702.0,1,cluster_1
708.0,-560.0,1,cluster_1
696.0,-662.0,1,cluster_1
680.0,-614.0,1,cluster_1
638.0,-594.0,1,cluster_1
650.0,-743.0,1,cluster_1
588.0,-577.0,1,cluster_1
701.0,-447.0,1,cluster_1
670.0,-670.0,1,cluster_1
640.0,-704.0,1,cluster_1
629.0,-744.0,1,cluster_1
634.0,-382.0,1,cluster_1
673.0,-474.0,1,cluster_1
615.0,-474.0,1,cluster_1
631.0,-895.0,1,cluster_1
804.0,-459.0,1,cluster_1
699.0,-737.0,1,cluster_1
745.0,-686.0,1,cluster_1
644.0,-483.0,1,cluster_1
678.0,-592.0,1,cluster_1
682.0,-895.0,1,cluster_1
597.0,-877.0,1,cluster_1
719.0,-917.0,1,cluster_1
868.0,-388.0,1,cluster_1
645.0,-293.0,1,cluster_1
610.0,-859.0,1,cluster_1
571.0,-834.0,1,cluster_1
742.0,-707.0,1,cluster_1
728.0,-349.0,1,cluster_1
847.0,-774.0,1,cluster_1
710.0,-860.0,1,cluster_1
555.0,-841.0,1,cluster_1
611.0,-889.0,1,cluster_1
547.0,-755.0,1,cluster_1
751.0,-738.0,1,cluster_1
763.0,-667.0,1,cluster_1
543.0,-553.0,1,cluster_1
612.0,-656.0,1,cluster_1
720.0,-618.0,1,cluster_1
724.0,-660.0,1,cluster_1
633.0,-868.0,1,cluster_1
475.0,-886.0,1,cluster_1
715.0,-636.0,1,cluster_1
776.0,-389.0,1,cluster_1
674.0,-552.0,1,cluster_1
799.0,-351.0,1,cluster_1
769.0,-383.0,1,cluster_1
675.0,-374.0,1,cluster_1
621.0,-850.0,1,cluster_1
757.0,-734.0,1,cluster_1
676.0,-678.0,1,cluster_1
697.0,-596.0,1,cluster_1
668.0,-459.0,1,cluster_1
787.0,-757.0,1,cluster_1
651.0,-730.0,1,cluster_1
685.0,-628.0,1,cluster_1
731.0,-685.0,1,cluster_1
762.0,-775.0,1,cluster_1
657.0,-786.0,1,cluster_1
753.0,-627.0,1,cluster_1
710.0,-634.0,1,cluster_1
679.0,-573.0,1,cluster_1
801.0,-432.0,1,cluster_1
753.0,-752.0,1,cluster_1
753.0,-620.0,1,cluster_1
713.0,-666.0,1,cluster_1
669.0,-577.0,1,cluster_1
675.0,-861.0,1,cluster_1
795.0,-864.0,1,cluster_1
610.0,-393.0,1,cluster_1
718.0,-384.0,1,cluster_1
597.0,-786.0,1,cluster_1
714.0,-663.0,1,cluster_1
659.0,-729.0,1,cluster_1
715.0,-770.0,1,cluster_1
645.0,-540.0,1,cluster_1
786.0,-788.0,1,cluster_1
661.0,-724.0,1,cluster_1
664.0,-666.0,1,cluster_1
726.0,-691.0,1,cluster_1
638.0,-647.0,1,cluster_1
796.0,-561.0,1,cluster_1
757.0,-739.0,1,cluster_1
624.0,-733.0,1,cluster_1
649.0,-866.0,1,cluster_1
798.0,-463.0,1,cluster_1
528.0,-391.0,1,cluster_1
812.0,-418.0,1,cluster_1
693.0,-624.0,1,cluster_1
825.0,-501.0,1,cluster_1
649.0,-692.0,1,cluster_1
640.0,-696.0,1,cluster_1
803.0,-750.0,1,cluster_1
722.0,-640.0,1,cluster_1
662.0,-702.0,1,cluster_1
631.0,-709.0,1,cluster_1
835.0,-421.0,1,cluster_1
672.0,-490.0,1,cluster_1
727.0,-414.0,1,cluster_1
749.0,-425.0,1,cluster_1
793.0,-467.0,1,cluster_1
736.0,-551.0,1,cluster_1
791.0,-427.0,1,cluster_1
654.0,-646.0,1,cluster_1
752.0,-443.0,1,cluster_1
753.0,-729.0,1,cluster_1
772.0,-772.0,1,cluster_1
648.0,-480.0,1,cluster_1
790.0,-383.0,1,cluster_1
703.0,-448.0,1,cluster_1
749.0,-663.0,1,cluster_1
784.0,-421.0,1,cluster_1
774.0,-659.0,1,cluster_1
793.0,-389.0,1,cluster_1
730.0,-715.0,1,cluster_1
611.0,-488.0,1,cluster_1
705.0,-408.0,1,cluster_1
682.0,-601.0,1,cluster_1
657.0,-531.0,1,cluster_1
593.0,-599.0,1,cluster_1
689.0,-944.0,1,cluster_1
596.0,-824.0,1,cluster_1
677.0,-576.0,1,cluster_1
722.0,-345.0,1,cluster_1
759.0,-408.0,1,cluster_1
713.0,-413.0,1,cluster_1
609.0,-759.0,1,cluster_1
648.0,-544.0,1,cluster_1
722.0,-651.0,1,cluster_1
640.0,-677.0,1,cluster_1
693.0,-749.0,1,cluster_1
778.0,-417.0,1,cluster_1
644.0,-537.0,1,cluster_1
644.0,-522.0,1,cluster_1
687.0,-860.0,1,cluster_1
717.0,-599.0,1,cluster_1
685.0,-481.0,1,cluster_1
649.0,-735.0,1,cluster_1
660.0,-848.0,1,cluster_1
692.0,-560.0,1,cluster_1
663.0,-682.0,1,cluster_1
763.0,-705.0,1,cluster_1
634.0,-539.0,1,cluster_1
694.0,-600.0,1,cluster_1
591.0,-725.0,1,cluster_1
592.0,-686.0,1,cluster_1
644.0,-643.0,1,cluster_1
562.0,-640.0,1,cluster_1
594.0,-700.0,1,cluster_1
593.0,-489.0,1,cluster_1
596.0,-731.0,1,cluster_1
593.0,-688.0,1,cluster_1
639.0,-594.0,1,cluster_1
790.0,-761.0,1,cluster_1
711.0,-626.0,1,cluster_1
615.0,-700.0,1,cluster_1
578.0,-716.0,1,cluster_1
734.0,-366.0,1,cluster_1
753.0,-652.0,1,cluster_1
806.0,-697.0,1,cluster_1
647.0,-634.0,1,cluster_1
588.0,-702.0,1,cluster_1
543.0,-684.0,1,cluster_1
633.0,-702.0,1,cluster_1
593.0,-725.0,1,cluster_1
745.0,-668.0,1,cluster_1
621.0,-709.0,1,cluster_1
587.0,-697.0,1,cluster_1
657.0,-718.0,1,cluster_1
566.0,-701.0,1,cluster_1
589.0,-398.0,1,cluster_1
790.0,-445.0,1,cluster_1
837.0,-425.0,1,cluster_1
701.0,-553.0,1,cluster_1
661.0,-596.0,1,cluster_1
773.0,-368.0,1,cluster_1
717.0,-392.0,1,cluster_1
602.0,-727.0,1,cluster_1
715.0,-721.0,1,cluster_1
661.0,-554.0,1,cluster_1
723.0,-627.0,1,cluster_1
761.0,-732.0,1,cluster_1
554.0,-699.0,1,cluster_1
674.0,-675.0,1,cluster_1
698.0,-560.0,1,cluster_1
643.0,-717.0,1,cluster_1
735.0,-641.0,1,cluster_1
695.0,-591.0,1,cluster_1
657.0,-644.0,1,cluster_1
629.0,-649.0,1,cluster_1
684.0,-637.0,1,cluster_1
740.0,-451.0,1,cluster_1
620.0,-624.0,1,cluster_1
679.0,-661.0,1,cluster_1
716.0,-732.0,1,cluster_1
752.0,-571.0,1,cluster_1
695.0,-707.0,1,cluster_1
734.0,-702.0,1,cluster_1
713.0,-500.0,1,cluster_1
720.0,-636.0,1,cluster_1
682.0,-735.0,1,cluster_1
630.0,-573.0,1,cluster_1
762.0,-399.0,1,cluster_1
732.0,-402.0,1,cluster_1
732.0,-652.0,1,cluster_1
526.0,-297.0,1,cluster_1
718.0,-549.0,1,cluster_1
728.0,-682.0,1,cluster_1
578.0,-450.0,1,cluster_1
624.0,-701.0,1,cluster_1
697.0,-446.0,1,cluster_1
755.0,-420.0,1,cluster_1
723.0,-775.0,1,cluster_1
788.0,-366.0,1,cluster_1
755.0,-430.0,1,cluster_1
779.0,-850.0,1,cluster_1
711.0,-559.0,1,cluster_1
657.0,-513.0,1,cluster_1
710.0,-632.0,1,cluster_1
755.0,-793.0,1,cluster_1
349.0,-549.0,1,cluster_1
635.0,-802.0,1,cluster_1
722.0,-732.0,1,cluster_1
691.0,-673.0,1,cluster_1
678.0,-377.0,1,cluster_1
792.0,-674.0,1,cluster_1
814.0,-665.0,1,cluster_1
724.0,-411.0,1,cluster_1
623.0,-432.0,1,cluster_1
564.0,-593.0,1,cluster_1
835.0,-734.0,1,cluster_1
735.0,-764.0,1,cluster_1
390.0,-461.0,1,cluster_1
669.0,-558.0,1,cluster_1
739.0,-794.0,1,cluster_1
738.0,-480.0,1,cluster_1
650.0,-722.0,1,cluster_1
748.0,-786.0,1,cluster_1
694.0,-809.0,1,cluster_1
664.0,-515.0,1,cluster_1
769.0,-383.0,1,cluster_1
758.0,-399.0,1,cluster_1
684.0,-452.0,1,cluster_1
633.0,-436.0,1,cluster_1
623.0,-443.0,1,cluster_1
668.0,-645.0,1,cluster_1
566.0,-505.0,1,cluster_1
693.0,-450.0,1,cluster_1
622.0,-654.0,1,cluster_1
706.0,-793.0,1,cluster_1
677.0,-451.0,1,cluster_1
716.0,-672.0,1,cluster_1
674.0,-447.0,1,cluster_1
665.0,-544.0,1,cluster_1
805.0,-418.0,1,cluster_1
614.0,-508.0,1,cluster_1
590.0,-705.0,1,cluster_1
658.0,-566.0,1,cluster_1
826.0,-465.0,1,cluster_1
595.0,-719.0,1,cluster_1
732.0,-531.0,1,cluster_1
670.0,-592.0,1,cluster_1
678.0,-567.0,1,cluster_1
621.0,-625.0,1,cluster_1
745.0,-352.0,1,cluster_1
630.0,-633.0,1,cluster_1
771.0,-728.0,1,cluster_1
728.0,-548.0,1,cluster_1
482.0,-603.0,1,cluster_1
663.0,-388.0,1,cluster_1
853.0,-377.0,1,cluster_1
761.0,-387.0,1,cluster_1
751.0,-377.0,1,cluster_1
643.0,-451.0,1,cluster_1
616.0,-486.0,1,cluster_1
688.0,-703.0,1,cluster_1
559.0,-603.0,1,cluster_1
627.0,-444.0,1,cluster_1
773.0,-785.0,1,cluster_1
618.0,-638.0,1,cluster_1
531.0,-608.0,1,cluster_1
644.0,-504.0,1,cluster_1
662.0,-620.0,1,cluster_1
799.0,-707.0,1,cluster_1
721.0,-495.0,1,cluster_1
605.0,-450.0,1,cluster_1
493.0,-459.0,1,cluster_1
683.0,-546.0,1,cluster_1
730.0,-708.0,1,cluster_1
774.0,-428.0,1,cluster_1
583.0,-388.0,1,cluster_1
753.0,-771.0,1,cluster_1
651.0,-580.0,1,cluster_1
640.0,-627.0,1,cluster_1
722.0,-675.0,1,cluster_1
759.0,-778.0,1,cluster_1
592.0,-740.0,1,cluster_1
746.0,-727.0,1,cluster_1
733.0,-867.0,1,cluster_1
657.0,-714.0,1,cluster_1
693.0,-469.0,1,cluster_1
634.0,-723.0,1,cluster_1
633.0,-649.0,1,cluster_1
698.0,-795.0,1,cluster_1
747.0,-434.0,1,cluster_1
762.0,-808.0,1,cluster_1
701.0,-697.0,1,cluster_1
686.0,-589.0,1,cluster_1
792.0,-428.0,1,cluster_1
754.0,-665.0,1,cluster_1
699.0,-757.0,1,cluster_1
792.0,-784.0,1,cluster_1
789.0,-762.0,1,cluster_1
694.0,-678.0,1,cluster_1
713.0,-533.0,1,cluster_1
741.0,-753.0,1,cluster_1
798.0,-352.0,1,cluster_1
715.0,-345.0,1,cluster_1
640.0,-713.0,1,cluster_1
693.0,-443.0,1,cluster_1
759.0,-562.0,1,cluster_1
837.0,-809.0,1,cluster_1
835.0,-763.0,1,cluster_1
641.0,-662.0,1,cluster_1
724.0,-584.0,1,cluster_1
544.0,-683.0,1,cluster_1
718.0,-623.0,1,cluster_1
759.0,-590.0,1,cluster_1
789.0,-765.0,1,cluster_1
767.0,-793.0,1,cluster_1
585.0,-657.0,1,cluster_1
664.0,-672.0,1,cluster_1
701.0,-722.0,1,cluster_1
740.0,-668.0,1,cluster_1
617.0,-699.0,1,cluster_1
733.0,-681.0,1,cluster_1
523.0,-398.0,1,cluster_1
723.0,-632.0,1,cluster_1
738.0,-263.0,1,cluster_1
782.0,-717.0,1,cluster_1
780.0,-513.0,1,cluster_1
798.0,-782.0,1,cluster_1
700.0,-683.0,1,cluster_1
689.0,-643.0,1,cluster_1
684.0,-576.0,1,cluster_1
787.0,-382.0,1,cluster_1
590.0,-662.0,1,cluster_1
710.0,-739.0,1,cluster_1
780.0,-787.0,1,cluster_1
839.0,-396.0,1,cluster_1
721.0,-795.0,1,cluster_1
723.0,-759.0,1,cluster_1
771.0,-646.0,1,cluster_1
608.0,-381.0,1,cluster_1
714.0,-460.0,1,cluster_1
696.0,-746.0,1,cluster_1
751.0,-396.0,1,cluster_1
637.0,-655.0,1,cluster_1
825.0,-393.0,1,cluster_1
715.0,-750.0,1,cluster_1
702.0,-501.0,1,cluster_1
682.0,-699.0,1,cluster_1
752.0,-347.0,1,cluster_1
733.0,-306.0,1,cluster_1
761.0,-475.0,1,cluster_1
666.0,-685.0,1,cluster_1
725.0,-761.0,1,cluster_1
701.0,-688.0,1,cluster_1
663.0,-697.0,1,cluster_1
672.0,-747.0,1,cluster_1
697.0,-748.0,1,cluster_1
346.0,-308.0,1,cluster_1
677.0,-367.0,1,cluster_1
712.0,-697.0,1,cluster_1
659.0,-529.0,1,cluster_1
843.0,-403.0,1,cluster_1
767.0,-657.0,1,cluster_1
736.0,-309.0,1,cluster_1
772.0,-451.0,1,cluster_1
718.0,-428.0,1,cluster_1
670.0,-734.0,1,cluster_1
682.0,-437.0,1,cluster_1
658.0,-345.0,1,cluster_1
742.0,-804.0,1,cluster_1
807.0,-383.0,1,cluster_1
627.0,-687.0,1,cluster_1
606.0,-620.0,1,cluster_1
732.0,-699.0,1,cluster_1
576.0,-610.0,1,cluster_1
604.0,-421.0,1,cluster_1
761.0,-701.0,1,cluster_1
661.0,-664.0,1,cluster_1
800.0,-434.0,1,cluster_1
706.0,-566.0,1,cluster_1
774.0,-635.0,1,cluster_1
774.0,-810.0,1,cluster_1
751.0,-729.0,1,cluster_1
585.0,-681.0,1,cluster_1
722.0,-441.0,1,cluster_1
825.0,-770.0,1,cluster_1
699.0,-663.0,1,cluster_1
785.0,-587.0,1,cluster_1
685.0,-397.0,1,cluster_1
560.0,-536.0,1,cluster_1
724.0,-749.0,1,cluster_1
640.0,-676.0,1,cluster_1
727.0,-369.0,1,cluster_1
734.0,-728.0,1,cluster_1
690.0,-713.0,1,cluster_1
788.0,-760.0,1,cluster_1
771.0,-614.0,1,cluster_1
782.0,-449.0,1,cluster_1
653.0,-417.0,1,cluster_1
717.0,-543.0,1,cluster_1
804.0,-414.0,1,cluster_1
853.0,-655.0,1,cluster_1
758.0,-721.0,1,cluster_1
702.0,-420.0,1,cluster_1
799.0,-416.0,1,cluster_1
641.0,-426.0,1,cluster_1
804.0,-388.0,1,cluster_1
797.0,-509.0,1,cluster_1
803.0,-596.0,1,cluster_1
821.0,-420.0,1,cluster_1
782.0,-772.0,1,cluster_1
648.0,-677.0,1,cluster_1
730.0,-615.0,1,cluster_1
761.0,-722.0,1,cluster_1
484.0,-620.0,1,cluster_1
389.0,-795.0,-1,noise
792.0,-821.0,1,cluster_1
700.0,-456.0,1,cluster_1
824.0,-415.0,1,cluster_1
701.0,-629.0,1,cluster_1
690.0,-357.0,1,cluster_1
701.0,-750.0,1,cluster_1
701.0,-738.0,1,cluster_1
707.0,-672.0,1,cluster_1
689.0,-566.0,1,cluster_1
782.0,-705.0,1,cluster_1
635.0,-743.0,1,cluster_1
736.0,-689.0,1,cluster_1
770.0,-362.0,1,cluster_1
681.0,-503.0,1,cluster_1
706.0,-391.0,1,cluster_1
717.0,-511.0,1,cluster_1
758.0,-438.0,1,cluster_1
733.0,-516.0,1,cluster_1
748.0,-521.0,1,cluster_1
758.0,-420.0,1,cluster_1
850.0,-492.0,1,cluster_1
734.0,-379.0,1,cluster_1
646.0,-574.0,1,cluster_1
771.0,-441.0,1,cluster_1
793.0,-414.0,1,cluster_1
704.0,-580.0,1,cluster_1
760.0,-417.0,1,cluster_1
